areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E07000082,Stroud,ltla,2022-01-19,80_84,1,8,215.1
E07000082,Stroud,ltla,2022-01-19,85_89,1,3,127.7
E07000082,Stroud,ltla,2022-01-19,90+,1,7,671.8
E07000082,Stroud,ltla,2022-01-19,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-18,00_04,10,39,679.2
E07000082,Stroud,ltla,2022-01-18,00_59,158,799,938.3
E07000082,Stroud,ltla,2022-01-18,05_09,29,135,1930.2
E07000082,Stroud,ltla,2022-01-18,10_14,17,113,1536.8
E07000082,Stroud,ltla,2022-01-18,15_19,11,59,920.6
E07000082,Stroud,ltla,2022-01-18,20_24,12,44,849.7
E07000082,Stroud,ltla,2022-01-18,25_29,10,46,779.7
E07000082,Stroud,ltla,2022-01-18,30_34,14,58,931.7
E07000082,Stroud,ltla,2022-01-18,35_39,18,73,1102.6
E07000082,Stroud,ltla,2022-01-18,40_44,11,73,1028.2
E07000082,Stroud,ltla,2022-01-18,45_49,13,64,721.9
E07000082,Stroud,ltla,2022-01-18,50_54,7,49,520.3
E07000082,Stroud,ltla,2022-01-18,55_59,6,46,492.1
E07000082,Stroud,ltla,2022-01-18,60+,8,92,257.3
E07000082,Stroud,ltla,2022-01-18,60_64,2,26,314.6
E07000082,Stroud,ltla,2022-01-18,65_69,1,25,337.7
E07000082,Stroud,ltla,2022-01-18,70_74,1,13,170.8
E07000082,Stroud,ltla,2022-01-18,75_79,3,11,205.1
E07000082,Stroud,ltla,2022-01-18,80_84,0,7,188.2
E07000082,Stroud,ltla,2022-01-18,85_89,1,3,127.7
E07000082,Stroud,ltla,2022-01-18,90+,0,7,671.8
E07000082,Stroud,ltla,2022-01-18,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-17,00_04,8,36,627.0
E07000082,Stroud,ltla,2022-01-17,00_59,166,784,920.7
E07000082,Stroud,ltla,2022-01-17,05_09,33,119,1701.5
E07000082,Stroud,ltla,2022-01-17,10_14,24,110,1496.0
E07000082,Stroud,ltla,2022-01-17,15_19,13,63,983.0
E07000082,Stroud,ltla,2022-01-17,20_24,4,38,733.9
E07000082,Stroud,ltla,2022-01-17,25_29,8,49,830.5
E07000082,Stroud,ltla,2022-01-17,30_34,8,60,963.9
E07000082,Stroud,ltla,2022-01-17,35_39,11,67,1011.9
E07000082,Stroud,ltla,2022-01-17,40_44,19,76,1070.4
E07000082,Stroud,ltla,2022-01-17,45_49,10,62,699.3
E07000082,Stroud,ltla,2022-01-17,50_54,16,52,552.2
E07000082,Stroud,ltla,2022-01-17,55_59,12,52,556.3
E07000082,Stroud,ltla,2022-01-17,60+,9,106,296.5
E07000082,Stroud,ltla,2022-01-17,60_64,4,31,375.1
E07000082,Stroud,ltla,2022-01-17,65_69,2,29,391.8
E07000082,Stroud,ltla,2022-01-17,70_74,1,15,197.1
E07000082,Stroud,ltla,2022-01-17,75_79,0,14,261.0
E07000082,Stroud,ltla,2022-01-17,80_84,0,7,188.2
E07000082,Stroud,ltla,2022-01-17,85_89,0,2,85.1
E07000082,Stroud,ltla,2022-01-17,90+,2,8,767.8
E07000082,Stroud,ltla,2022-01-17,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-16,00_04,7,36,627.0
E07000082,Stroud,ltla,2022-01-16,00_59,122,748,878.4
E07000082,Stroud,ltla,2022-01-16,05_09,27,103,1472.7
E07000082,Stroud,ltla,2022-01-16,10_14,18,104,1414.4
E07000082,Stroud,ltla,2022-01-16,15_19,9,63,983.0
E07000082,Stroud,ltla,2022-01-16,20_24,7,45,869.1
E07000082,Stroud,ltla,2022-01-16,25_29,8,52,881.4
E07000082,Stroud,ltla,2022-01-16,30_34,6,57,915.7
E07000082,Stroud,ltla,2022-01-16,35_39,8,61,921.3
E07000082,Stroud,ltla,2022-01-16,40_44,7,67,943.7
E07000082,Stroud,ltla,2022-01-16,45_49,12,63,710.6
E07000082,Stroud,ltla,2022-01-16,50_54,4,45,477.9
E07000082,Stroud,ltla,2022-01-16,55_59,9,52,556.3
E07000082,Stroud,ltla,2022-01-16,60+,7,122,341.2
E07000082,Stroud,ltla,2022-01-16,60_64,4,36,435.6
E07000082,Stroud,ltla,2022-01-16,65_69,2,32,432.3
E07000082,Stroud,ltla,2022-01-16,70_74,0,17,223.4
E07000082,Stroud,ltla,2022-01-16,75_79,0,18,335.6
E07000082,Stroud,ltla,2022-01-16,80_84,0,10,268.9
E07000082,Stroud,ltla,2022-01-16,85_89,0,3,127.7
E07000082,Stroud,ltla,2022-01-16,90+,1,6,575.8
E07000082,Stroud,ltla,2022-01-16,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-15,00_04,3,35,609.5
E07000082,Stroud,ltla,2022-01-15,00_59,75,723,849.1
E07000082,Stroud,ltla,2022-01-15,05_09,13,84,1201.0
E07000082,Stroud,ltla,2022-01-15,10_14,15,97,1319.2
E07000082,Stroud,ltla,2022-01-15,15_19,1,60,936.2
E07000082,Stroud,ltla,2022-01-15,20_24,4,43,830.4
E07000082,Stroud,ltla,2022-01-15,25_29,4,48,813.6
E07000082,Stroud,ltla,2022-01-15,30_34,6,61,979.9
E07000082,Stroud,ltla,2022-01-15,35_39,8,63,951.5
E07000082,Stroud,ltla,2022-01-15,40_44,3,71,1000.0
E07000082,Stroud,ltla,2022-01-15,45_49,9,63,710.6
E07000082,Stroud,ltla,2022-01-15,50_54,3,49,520.3
E07000082,Stroud,ltla,2022-01-15,55_59,6,49,524.2
E07000082,Stroud,ltla,2022-01-15,60+,9,129,360.8
E07000082,Stroud,ltla,2022-01-15,60_64,2,37,447.7
E07000082,Stroud,ltla,2022-01-15,65_69,5,34,459.3
E07000082,Stroud,ltla,2022-01-15,70_74,1,21,275.9
E07000082,Stroud,ltla,2022-01-15,75_79,0,19,354.3
E07000082,Stroud,ltla,2022-01-15,80_84,1,10,268.9
E07000082,Stroud,ltla,2022-01-15,85_89,0,3,127.7
E07000082,Stroud,ltla,2022-01-15,90+,0,5,479.8
E07000082,Stroud,ltla,2022-01-15,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-14,00_04,6,34,592.1
E07000082,Stroud,ltla,2022-01-14,00_59,98,725,851.4
E07000082,Stroud,ltla,2022-01-14,05_09,14,76,1086.6
E07000082,Stroud,ltla,2022-01-14,10_14,12,89,1210.4
E07000082,Stroud,ltla,2022-01-14,15_19,8,62,967.4
E07000082,Stroud,ltla,2022-01-14,20_24,5,44,849.7
E07000082,Stroud,ltla,2022-01-14,25_29,6,55,932.2
E07000082,Stroud,ltla,2022-01-14,30_34,5,66,1060.2
E07000082,Stroud,ltla,2022-01-14,35_39,11,62,936.4
E07000082,Stroud,ltla,2022-01-14,40_44,11,72,1014.1
E07000082,Stroud,ltla,2022-01-14,45_49,6,60,676.7
E07000082,Stroud,ltla,2022-01-14,50_54,7,54,573.4
E07000082,Stroud,ltla,2022-01-14,55_59,7,51,545.6
E07000082,Stroud,ltla,2022-01-14,60+,25,136,380.4
E07000082,Stroud,ltla,2022-01-14,60_64,6,42,508.2
E07000082,Stroud,ltla,2022-01-14,65_69,7,32,432.3
E07000082,Stroud,ltla,2022-01-14,70_74,1,23,302.2
E07000082,Stroud,ltla,2022-01-14,75_79,5,20,372.9
E07000082,Stroud,ltla,2022-01-14,80_84,4,10,268.9
E07000082,Stroud,ltla,2022-01-14,85_89,0,4,170.2
E07000082,Stroud,ltla,2022-01-14,90+,2,5,479.8
E07000082,Stroud,ltla,2022-01-14,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-13,00_04,4,30,522.5
E07000082,Stroud,ltla,2022-01-13,00_59,81,734,862.0
E07000082,Stroud,ltla,2022-01-13,05_09,8,75,1072.3
E07000082,Stroud,ltla,2022-01-13,10_14,17,83,1128.8
E07000082,Stroud,ltla,2022-01-13,15_19,6,61,951.8
E07000082,Stroud,ltla,2022-01-13,20_24,5,52,1004.2
E07000082,Stroud,ltla,2022-01-13,25_29,2,62,1050.8
E07000082,Stroud,ltla,2022-01-13,30_34,11,77,1236.9
E07000082,Stroud,ltla,2022-01-13,35_39,6,58,876.0
E07000082,Stroud,ltla,2022-01-13,40_44,10,65,915.5
E07000082,Stroud,ltla,2022-01-13,45_49,7,62,699.3
E07000082,Stroud,ltla,2022-01-13,50_54,2,61,647.8
E07000082,Stroud,ltla,2022-01-13,55_59,3,48,513.5
E07000082,Stroud,ltla,2022-01-13,60+,17,130,363.6
E07000082,Stroud,ltla,2022-01-13,60_64,5,42,508.2
E07000082,Stroud,ltla,2022-01-13,65_69,5,32,432.3
E07000082,Stroud,ltla,2022-01-13,70_74,2,25,328.5
E07000082,Stroud,ltla,2022-01-13,75_79,1,16,298.3
E07000082,Stroud,ltla,2022-01-13,80_84,2,7,188.2
E07000082,Stroud,ltla,2022-01-13,85_89,1,5,212.8
E07000082,Stroud,ltla,2022-01-13,90+,1,3,287.9
E07000082,Stroud,ltla,2022-01-13,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-12,00_04,1,31,539.9
E07000082,Stroud,ltla,2022-01-12,00_59,99,821,964.2
E07000082,Stroud,ltla,2022-01-12,05_09,11,74,1058.0
E07000082,Stroud,ltla,2022-01-12,10_14,10,86,1169.6
E07000082,Stroud,ltla,2022-01-12,15_19,11,73,1139.0
E07000082,Stroud,ltla,2022-01-12,20_24,7,69,1332.6
E07000082,Stroud,ltla,2022-01-12,25_29,8,84,1423.7
E07000082,Stroud,ltla,2022-01-12,30_34,8,78,1253.0
E07000082,Stroud,ltla,2022-01-12,35_39,11,64,966.6
E07000082,Stroud,ltla,2022-01-12,40_44,12,67,943.7
E07000082,Stroud,ltla,2022-01-12,45_49,7,66,744.4
E07000082,Stroud,ltla,2022-01-12,50_54,10,74,785.8
E07000082,Stroud,ltla,2022-01-12,55_59,3,55,588.4
E07000082,Stroud,ltla,2022-01-12,60+,17,133,372.0
E07000082,Stroud,ltla,2022-01-12,60_64,3,41,496.1
E07000082,Stroud,ltla,2022-01-12,65_69,3,36,486.4
E07000082,Stroud,ltla,2022-01-12,70_74,7,27,354.7
E07000082,Stroud,ltla,2022-01-12,75_79,2,16,298.3
E07000082,Stroud,ltla,2022-01-12,80_84,0,5,134.4
E07000082,Stroud,ltla,2022-01-12,85_89,1,4,170.2
E07000082,Stroud,ltla,2022-01-12,90+,1,4,383.9
E07000082,Stroud,ltla,2022-01-12,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-11,00_04,7,31,539.9
E07000082,Stroud,ltla,2022-01-11,00_59,143,892,1047.5
E07000082,Stroud,ltla,2022-01-11,05_09,13,73,1043.8
E07000082,Stroud,ltla,2022-01-11,10_14,14,89,1210.4
E07000082,Stroud,ltla,2022-01-11,15_19,15,90,1404.3
E07000082,Stroud,ltla,2022-01-11,20_24,6,78,1506.4
E07000082,Stroud,ltla,2022-01-11,25_29,13,96,1627.1
E07000082,Stroud,ltla,2022-01-11,30_34,16,85,1365.5
E07000082,Stroud,ltla,2022-01-11,35_39,12,66,996.8
E07000082,Stroud,ltla,2022-01-11,40_44,14,71,1000.0
E07000082,Stroud,ltla,2022-01-11,45_49,11,75,845.9
E07000082,Stroud,ltla,2022-01-11,50_54,10,77,817.7
E07000082,Stroud,ltla,2022-01-11,55_59,12,61,652.6
E07000082,Stroud,ltla,2022-01-11,60+,22,139,388.8
E07000082,Stroud,ltla,2022-01-11,60_64,7,45,544.5
E07000082,Stroud,ltla,2022-01-11,65_69,5,39,526.9
E07000082,Stroud,ltla,2022-01-11,70_74,3,25,328.5
E07000082,Stroud,ltla,2022-01-11,75_79,6,17,317.0
E07000082,Stroud,ltla,2022-01-11,80_84,0,7,188.2
E07000082,Stroud,ltla,2022-01-11,85_89,0,3,127.7
E07000082,Stroud,ltla,2022-01-11,90+,1,3,287.9
E07000082,Stroud,ltla,2022-01-11,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-10,00_04,8,30,522.5
E07000082,Stroud,ltla,2022-01-10,00_59,130,983,1154.4
E07000082,Stroud,ltla,2022-01-10,05_09,17,77,1100.9
E07000082,Stroud,ltla,2022-01-10,10_14,18,89,1210.4
E07000082,Stroud,ltla,2022-01-10,15_19,13,104,1622.7
E07000082,Stroud,ltla,2022-01-10,20_24,11,99,1911.9
E07000082,Stroud,ltla,2022-01-10,25_29,11,112,1898.3
E07000082,Stroud,ltla,2022-01-10,30_34,5,90,1445.8
E07000082,Stroud,ltla,2022-01-10,35_39,5,69,1042.1
E07000082,Stroud,ltla,2022-01-10,40_44,10,76,1070.4
E07000082,Stroud,ltla,2022-01-10,45_49,11,78,879.8
E07000082,Stroud,ltla,2022-01-10,50_54,9,86,913.2
E07000082,Stroud,ltla,2022-01-10,55_59,12,73,781.0
E07000082,Stroud,ltla,2022-01-10,60+,25,152,425.2
E07000082,Stroud,ltla,2022-01-10,60_64,9,51,617.1
E07000082,Stroud,ltla,2022-01-10,65_69,5,45,607.9
E07000082,Stroud,ltla,2022-01-10,70_74,3,28,367.9
E07000082,Stroud,ltla,2022-01-10,75_79,4,12,223.8
E07000082,Stroud,ltla,2022-01-10,80_84,3,8,215.1
E07000082,Stroud,ltla,2022-01-10,85_89,1,5,212.8
E07000082,Stroud,ltla,2022-01-10,90+,0,3,287.9
E07000082,Stroud,ltla,2022-01-10,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-09,00_04,6,24,418.0
E07000082,Stroud,ltla,2022-01-09,00_59,97,1051,1234.3
E07000082,Stroud,ltla,2022-01-09,05_09,8,69,986.6
E07000082,Stroud,ltla,2022-01-09,10_14,11,88,1196.8
E07000082,Stroud,ltla,2022-01-09,15_19,6,110,1716.3
E07000082,Stroud,ltla,2022-01-09,20_24,5,111,2143.7
E07000082,Stroud,ltla,2022-01-09,25_29,4,131,2220.3
E07000082,Stroud,ltla,2022-01-09,30_34,10,99,1590.4
E07000082,Stroud,ltla,2022-01-09,35_39,10,81,1223.4
E07000082,Stroud,ltla,2022-01-09,40_44,11,73,1028.2
E07000082,Stroud,ltla,2022-01-09,45_49,12,84,947.4
E07000082,Stroud,ltla,2022-01-09,50_54,8,96,1019.4
E07000082,Stroud,ltla,2022-01-09,55_59,6,85,909.4
E07000082,Stroud,ltla,2022-01-09,60+,14,153,428.0
E07000082,Stroud,ltla,2022-01-09,60_64,5,52,629.2
E07000082,Stroud,ltla,2022-01-09,65_69,4,47,635.0
E07000082,Stroud,ltla,2022-01-09,70_74,4,26,341.6
E07000082,Stroud,ltla,2022-01-09,75_79,1,13,242.4
E07000082,Stroud,ltla,2022-01-09,80_84,0,7,188.2
E07000082,Stroud,ltla,2022-01-09,85_89,0,4,170.2
E07000082,Stroud,ltla,2022-01-09,90+,0,4,383.9
E07000082,Stroud,ltla,2022-01-09,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-08,00_04,2,19,330.9
E07000082,Stroud,ltla,2022-01-08,00_59,77,1138,1336.4
E07000082,Stroud,ltla,2022-01-08,05_09,5,78,1115.2
E07000082,Stroud,ltla,2022-01-08,10_14,7,87,1183.2
E07000082,Stroud,ltla,2022-01-08,15_19,3,127,1981.6
E07000082,Stroud,ltla,2022-01-08,20_24,5,119,2298.2
E07000082,Stroud,ltla,2022-01-08,25_29,11,152,2576.3
E07000082,Stroud,ltla,2022-01-08,30_34,11,111,1783.1
E07000082,Stroud,ltla,2022-01-08,35_39,7,87,1314.0
E07000082,Stroud,ltla,2022-01-08,40_44,4,74,1042.3
E07000082,Stroud,ltla,2022-01-08,45_49,6,83,936.2
E07000082,Stroud,ltla,2022-01-08,50_54,8,104,1104.4
E07000082,Stroud,ltla,2022-01-08,55_59,8,97,1037.8
E07000082,Stroud,ltla,2022-01-08,60+,16,169,472.7
E07000082,Stroud,ltla,2022-01-08,60_64,7,61,738.1
E07000082,Stroud,ltla,2022-01-08,65_69,3,50,675.5
E07000082,Stroud,ltla,2022-01-08,70_74,3,25,328.5
E07000082,Stroud,ltla,2022-01-08,75_79,1,14,261.0
E07000082,Stroud,ltla,2022-01-08,80_84,1,9,242.0
E07000082,Stroud,ltla,2022-01-08,85_89,1,4,170.2
E07000082,Stroud,ltla,2022-01-08,90+,0,6,575.8
E07000082,Stroud,ltla,2022-01-08,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-07,00_04,2,20,348.3
E07000082,Stroud,ltla,2022-01-07,00_59,107,1176,1381.1
E07000082,Stroud,ltla,2022-01-07,05_09,13,78,1115.2
E07000082,Stroud,ltla,2022-01-07,10_14,6,86,1169.6
E07000082,Stroud,ltla,2022-01-07,15_19,7,131,2044.0
E07000082,Stroud,ltla,2022-01-07,20_24,13,127,2452.7
E07000082,Stroud,ltla,2022-01-07,25_29,13,156,2644.1
E07000082,Stroud,ltla,2022-01-07,30_34,16,120,1927.7
E07000082,Stroud,ltla,2022-01-07,35_39,7,85,1283.8
E07000082,Stroud,ltla,2022-01-07,40_44,4,77,1084.5
E07000082,Stroud,ltla,2022-01-07,45_49,8,85,958.7
E07000082,Stroud,ltla,2022-01-07,50_54,14,104,1104.4
E07000082,Stroud,ltla,2022-01-07,55_59,4,107,1144.8
E07000082,Stroud,ltla,2022-01-07,60+,19,176,492.3
E07000082,Stroud,ltla,2022-01-07,60_64,6,63,762.3
E07000082,Stroud,ltla,2022-01-07,65_69,7,53,716.0
E07000082,Stroud,ltla,2022-01-07,70_74,3,27,354.7
E07000082,Stroud,ltla,2022-01-07,75_79,1,15,279.7
E07000082,Stroud,ltla,2022-01-07,80_84,1,9,242.0
E07000082,Stroud,ltla,2022-01-07,85_89,1,3,127.7
E07000082,Stroud,ltla,2022-01-07,90+,0,6,575.8
E07000082,Stroud,ltla,2022-01-07,unassigned,0,0,
E07000082,Stroud,ltla,2022-01-06,00_04,5,23,400.6
E07000082,Stroud,ltla,2022-01-06,00_59,168,1283,1506.7
