areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E07000008,Cambridge,ltla,2022-01-23,05_09,57,358,5009.8
E07000008,Cambridge,ltla,2022-01-23,10_14,43,270,3932.4
E07000008,Cambridge,ltla,2022-01-23,15_19,29,129,1384.4
E07000008,Cambridge,ltla,2022-01-23,20_24,22,167,829.1
E07000008,Cambridge,ltla,2022-01-23,25_29,19,155,1243.5
E07000008,Cambridge,ltla,2022-01-23,30_34,17,156,2132.9
E07000008,Cambridge,ltla,2022-01-23,35_39,27,183,2791.8
E07000008,Cambridge,ltla,2022-01-23,40_44,35,208,3070.6
E07000008,Cambridge,ltla,2022-01-23,45_49,21,119,1807.1
E07000008,Cambridge,ltla,2022-01-23,50_54,8,69,1004.4
E07000008,Cambridge,ltla,2022-01-23,55_59,1,39,613.3
E07000008,Cambridge,ltla,2022-01-23,60+,7,109,500.4
E07000008,Cambridge,ltla,2022-01-23,60_64,1,23,448.0
E07000008,Cambridge,ltla,2022-01-23,65_69,2,20,439.7
E07000008,Cambridge,ltla,2022-01-23,70_74,1,16,396.4
E07000008,Cambridge,ltla,2022-01-23,75_79,2,9,302.0
E07000008,Cambridge,ltla,2022-01-23,80_84,1,18,782.6
E07000008,Cambridge,ltla,2022-01-23,85_89,0,11,674.8
E07000008,Cambridge,ltla,2022-01-23,90+,0,12,1040.8
E07000008,Cambridge,ltla,2022-01-23,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-22,00_04,5,93,1350.6
E07000008,Cambridge,ltla,2022-01-22,00_59,245,1862,1802.8
E07000008,Cambridge,ltla,2022-01-22,05_09,47,338,4729.9
E07000008,Cambridge,ltla,2022-01-22,10_14,38,263,3830.5
E07000008,Cambridge,ltla,2022-01-22,15_19,20,112,1202.0
E07000008,Cambridge,ltla,2022-01-22,20_24,11,161,799.3
E07000008,Cambridge,ltla,2022-01-22,25_29,16,155,1243.5
E07000008,Cambridge,ltla,2022-01-22,30_34,26,151,2064.5
E07000008,Cambridge,ltla,2022-01-22,35_39,22,177,2700.2
E07000008,Cambridge,ltla,2022-01-22,40_44,29,193,2849.1
E07000008,Cambridge,ltla,2022-01-22,45_49,15,111,1685.6
E07000008,Cambridge,ltla,2022-01-22,50_54,10,66,960.7
E07000008,Cambridge,ltla,2022-01-22,55_59,6,42,660.5
E07000008,Cambridge,ltla,2022-01-22,60+,9,113,518.8
E07000008,Cambridge,ltla,2022-01-22,60_64,1,23,448.0
E07000008,Cambridge,ltla,2022-01-22,65_69,2,19,417.7
E07000008,Cambridge,ltla,2022-01-22,70_74,1,20,495.5
E07000008,Cambridge,ltla,2022-01-22,75_79,0,10,335.6
E07000008,Cambridge,ltla,2022-01-22,80_84,3,18,782.6
E07000008,Cambridge,ltla,2022-01-22,85_89,2,11,674.8
E07000008,Cambridge,ltla,2022-01-22,90+,0,12,1040.8
E07000008,Cambridge,ltla,2022-01-22,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-21,00_04,16,96,1394.1
E07000008,Cambridge,ltla,2022-01-21,00_59,270,1784,1727.3
E07000008,Cambridge,ltla,2022-01-21,05_09,43,324,4534.0
E07000008,Cambridge,ltla,2022-01-21,10_14,39,245,3568.3
E07000008,Cambridge,ltla,2022-01-21,15_19,16,99,1062.5
E07000008,Cambridge,ltla,2022-01-21,20_24,28,166,824.1
E07000008,Cambridge,ltla,2022-01-21,25_29,21,158,1267.5
E07000008,Cambridge,ltla,2022-01-21,30_34,15,140,1914.1
E07000008,Cambridge,ltla,2022-01-21,35_39,27,181,2761.3
E07000008,Cambridge,ltla,2022-01-21,40_44,26,175,2583.4
E07000008,Cambridge,ltla,2022-01-21,45_49,22,99,1503.4
E07000008,Cambridge,ltla,2022-01-21,50_54,10,63,917.0
E07000008,Cambridge,ltla,2022-01-21,55_59,7,38,597.6
E07000008,Cambridge,ltla,2022-01-21,60+,18,119,546.3
E07000008,Cambridge,ltla,2022-01-21,60_64,6,26,506.4
E07000008,Cambridge,ltla,2022-01-21,65_69,4,20,439.7
E07000008,Cambridge,ltla,2022-01-21,70_74,3,21,520.3
E07000008,Cambridge,ltla,2022-01-21,75_79,1,14,469.8
E07000008,Cambridge,ltla,2022-01-21,80_84,2,17,739.1
E07000008,Cambridge,ltla,2022-01-21,85_89,1,9,552.1
E07000008,Cambridge,ltla,2022-01-21,90+,1,12,1040.8
E07000008,Cambridge,ltla,2022-01-21,unassigned,0,2,
E07000008,Cambridge,ltla,2022-01-20,00_04,16,92,1336.0
E07000008,Cambridge,ltla,2022-01-20,00_59,260,1714,1659.6
E07000008,Cambridge,ltla,2022-01-20,05_09,38,326,4562.0
E07000008,Cambridge,ltla,2022-01-20,10_14,39,238,3466.4
E07000008,Cambridge,ltla,2022-01-20,15_19,9,94,1008.8
E07000008,Cambridge,ltla,2022-01-20,20_24,27,156,774.5
E07000008,Cambridge,ltla,2022-01-20,25_29,22,158,1267.5
E07000008,Cambridge,ltla,2022-01-20,30_34,22,144,1968.8
E07000008,Cambridge,ltla,2022-01-20,35_39,23,161,2456.1
E07000008,Cambridge,ltla,2022-01-20,40_44,27,165,2435.8
E07000008,Cambridge,ltla,2022-01-20,45_49,15,87,1321.2
E07000008,Cambridge,ltla,2022-01-20,50_54,14,58,844.3
E07000008,Cambridge,ltla,2022-01-20,55_59,8,35,550.4
E07000008,Cambridge,ltla,2022-01-20,60+,23,110,505.0
E07000008,Cambridge,ltla,2022-01-20,60_64,2,23,448.0
E07000008,Cambridge,ltla,2022-01-20,65_69,4,16,351.7
E07000008,Cambridge,ltla,2022-01-20,70_74,3,20,495.5
E07000008,Cambridge,ltla,2022-01-20,75_79,3,15,503.4
E07000008,Cambridge,ltla,2022-01-20,80_84,7,15,652.2
E07000008,Cambridge,ltla,2022-01-20,85_89,2,10,613.5
E07000008,Cambridge,ltla,2022-01-20,90+,2,11,954.0
E07000008,Cambridge,ltla,2022-01-20,unassigned,0,3,
E07000008,Cambridge,ltla,2022-01-19,00_04,8,92,1336.0
E07000008,Cambridge,ltla,2022-01-19,00_59,288,1673,1619.9
E07000008,Cambridge,ltla,2022-01-19,05_09,41,317,4436.0
E07000008,Cambridge,ltla,2022-01-19,10_14,33,219,3189.6
E07000008,Cambridge,ltla,2022-01-19,15_19,18,103,1105.4
E07000008,Cambridge,ltla,2022-01-19,20_24,29,157,779.4
E07000008,Cambridge,ltla,2022-01-19,25_29,28,165,1323.7
E07000008,Cambridge,ltla,2022-01-19,30_34,28,150,2050.9
E07000008,Cambridge,ltla,2022-01-19,35_39,34,155,2364.6
E07000008,Cambridge,ltla,2022-01-19,40_44,35,152,2243.9
E07000008,Cambridge,ltla,2022-01-19,45_49,20,82,1245.3
E07000008,Cambridge,ltla,2022-01-19,50_54,9,50,727.8
E07000008,Cambridge,ltla,2022-01-19,55_59,5,31,487.5
E07000008,Cambridge,ltla,2022-01-19,60+,13,103,472.9
E07000008,Cambridge,ltla,2022-01-19,60_64,4,25,486.9
E07000008,Cambridge,ltla,2022-01-19,65_69,2,20,439.7
E07000008,Cambridge,ltla,2022-01-19,70_74,2,17,421.2
E07000008,Cambridge,ltla,2022-01-19,75_79,1,12,402.7
E07000008,Cambridge,ltla,2022-01-19,80_84,1,11,478.3
E07000008,Cambridge,ltla,2022-01-19,85_89,2,8,490.8
E07000008,Cambridge,ltla,2022-01-19,90+,1,10,867.3
E07000008,Cambridge,ltla,2022-01-19,unassigned,0,3,
E07000008,Cambridge,ltla,2022-01-18,00_04,18,93,1350.6
E07000008,Cambridge,ltla,2022-01-18,00_59,299,1604,1553.0
E07000008,Cambridge,ltla,2022-01-18,05_09,64,295,4128.2
E07000008,Cambridge,ltla,2022-01-18,10_14,39,202,2942.0
E07000008,Cambridge,ltla,2022-01-18,15_19,12,108,1159.0
E07000008,Cambridge,ltla,2022-01-18,20_24,28,148,734.7
E07000008,Cambridge,ltla,2022-01-18,25_29,24,157,1259.5
E07000008,Cambridge,ltla,2022-01-18,30_34,29,152,2078.2
E07000008,Cambridge,ltla,2022-01-18,35_39,28,144,2196.8
E07000008,Cambridge,ltla,2022-01-18,40_44,30,135,1992.9
E07000008,Cambridge,ltla,2022-01-18,45_49,14,79,1199.7
E07000008,Cambridge,ltla,2022-01-18,50_54,7,58,844.3
E07000008,Cambridge,ltla,2022-01-18,55_59,6,33,518.9
E07000008,Cambridge,ltla,2022-01-18,60+,14,105,482.0
E07000008,Cambridge,ltla,2022-01-18,60_64,5,26,506.4
E07000008,Cambridge,ltla,2022-01-18,65_69,5,22,483.6
E07000008,Cambridge,ltla,2022-01-18,70_74,2,17,421.2
E07000008,Cambridge,ltla,2022-01-18,75_79,1,12,402.7
E07000008,Cambridge,ltla,2022-01-18,80_84,0,12,521.7
E07000008,Cambridge,ltla,2022-01-18,85_89,1,7,429.4
E07000008,Cambridge,ltla,2022-01-18,90+,0,9,780.6
E07000008,Cambridge,ltla,2022-01-18,unassigned,0,3,
E07000008,Cambridge,ltla,2022-01-17,00_04,16,82,1190.8
E07000008,Cambridge,ltla,2022-01-17,00_59,291,1486,1438.8
E07000008,Cambridge,ltla,2022-01-17,05_09,68,247,3456.5
E07000008,Cambridge,ltla,2022-01-17,10_14,39,175,2548.8
E07000008,Cambridge,ltla,2022-01-17,15_19,25,106,1137.6
E07000008,Cambridge,ltla,2022-01-17,20_24,22,147,729.8
E07000008,Cambridge,ltla,2022-01-17,25_29,25,153,1227.4
E07000008,Cambridge,ltla,2022-01-17,30_34,19,144,1968.8
E07000008,Cambridge,ltla,2022-01-17,35_39,22,139,2120.5
E07000008,Cambridge,ltla,2022-01-17,40_44,26,113,1668.1
E07000008,Cambridge,ltla,2022-01-17,45_49,12,86,1306.0
E07000008,Cambridge,ltla,2022-01-17,50_54,11,57,829.7
E07000008,Cambridge,ltla,2022-01-17,55_59,6,37,581.9
E07000008,Cambridge,ltla,2022-01-17,60+,25,102,468.3
E07000008,Cambridge,ltla,2022-01-17,60_64,4,25,486.9
E07000008,Cambridge,ltla,2022-01-17,65_69,1,21,461.6
E07000008,Cambridge,ltla,2022-01-17,70_74,4,15,371.7
E07000008,Cambridge,ltla,2022-01-17,75_79,1,12,402.7
E07000008,Cambridge,ltla,2022-01-17,80_84,4,12,521.7
E07000008,Cambridge,ltla,2022-01-17,85_89,3,7,429.4
E07000008,Cambridge,ltla,2022-01-17,90+,8,10,867.3
E07000008,Cambridge,ltla,2022-01-17,unassigned,1,3,
E07000008,Cambridge,ltla,2022-01-16,00_04,14,80,1161.8
E07000008,Cambridge,ltla,2022-01-16,00_59,209,1439,1393.3
E07000008,Cambridge,ltla,2022-01-16,05_09,37,210,2938.7
E07000008,Cambridge,ltla,2022-01-16,10_14,36,150,2184.7
E07000008,Cambridge,ltla,2022-01-16,15_19,12,103,1105.4
E07000008,Cambridge,ltla,2022-01-16,20_24,16,155,769.5
E07000008,Cambridge,ltla,2022-01-16,25_29,19,154,1235.5
E07000008,Cambridge,ltla,2022-01-16,30_34,12,156,2132.9
E07000008,Cambridge,ltla,2022-01-16,35_39,21,146,2227.3
E07000008,Cambridge,ltla,2022-01-16,40_44,20,106,1564.8
E07000008,Cambridge,ltla,2022-01-16,45_49,13,88,1336.4
E07000008,Cambridge,ltla,2022-01-16,50_54,5,54,786.0
E07000008,Cambridge,ltla,2022-01-16,55_59,4,37,581.9
E07000008,Cambridge,ltla,2022-01-16,60+,11,97,445.3
E07000008,Cambridge,ltla,2022-01-16,60_64,1,26,506.4
E07000008,Cambridge,ltla,2022-01-16,65_69,1,25,549.6
E07000008,Cambridge,ltla,2022-01-16,70_74,5,13,322.1
E07000008,Cambridge,ltla,2022-01-16,75_79,3,13,436.2
E07000008,Cambridge,ltla,2022-01-16,80_84,1,8,347.8
E07000008,Cambridge,ltla,2022-01-16,85_89,0,7,429.4
E07000008,Cambridge,ltla,2022-01-16,90+,0,5,433.7
E07000008,Cambridge,ltla,2022-01-16,unassigned,0,2,
E07000008,Cambridge,ltla,2022-01-15,00_04,8,76,1103.7
E07000008,Cambridge,ltla,2022-01-15,00_59,167,1401,1356.5
E07000008,Cambridge,ltla,2022-01-15,05_09,33,192,2686.8
E07000008,Cambridge,ltla,2022-01-15,10_14,20,132,1922.5
E07000008,Cambridge,ltla,2022-01-15,15_19,7,99,1062.5
E07000008,Cambridge,ltla,2022-01-15,20_24,16,163,809.2
E07000008,Cambridge,ltla,2022-01-15,25_29,19,162,1299.6
E07000008,Cambridge,ltla,2022-01-15,30_34,15,166,2269.6
E07000008,Cambridge,ltla,2022-01-15,35_39,26,135,2059.5
E07000008,Cambridge,ltla,2022-01-15,40_44,11,95,1402.4
E07000008,Cambridge,ltla,2022-01-15,45_49,3,83,1260.4
E07000008,Cambridge,ltla,2022-01-15,50_54,7,60,873.4
E07000008,Cambridge,ltla,2022-01-15,55_59,2,38,597.6
E07000008,Cambridge,ltla,2022-01-15,60+,15,93,427.0
E07000008,Cambridge,ltla,2022-01-15,60_64,4,29,564.9
E07000008,Cambridge,ltla,2022-01-15,65_69,3,25,549.6
E07000008,Cambridge,ltla,2022-01-15,70_74,2,9,223.0
E07000008,Cambridge,ltla,2022-01-15,75_79,4,10,335.6
E07000008,Cambridge,ltla,2022-01-15,80_84,2,8,347.8
E07000008,Cambridge,ltla,2022-01-15,85_89,0,7,429.4
E07000008,Cambridge,ltla,2022-01-15,90+,0,5,433.7
E07000008,Cambridge,ltla,2022-01-15,unassigned,1,2,
E07000008,Cambridge,ltla,2022-01-14,00_04,12,75,1089.2
E07000008,Cambridge,ltla,2022-01-14,00_59,200,1381,1337.1
E07000008,Cambridge,ltla,2022-01-14,05_09,45,169,2365.0
E07000008,Cambridge,ltla,2022-01-14,10_14,32,118,1718.6
E07000008,Cambridge,ltla,2022-01-14,15_19,11,108,1159.0
E07000008,Cambridge,ltla,2022-01-14,20_24,18,172,853.9
E07000008,Cambridge,ltla,2022-01-14,25_29,21,171,1371.8
E07000008,Cambridge,ltla,2022-01-14,30_34,19,167,2283.3
E07000008,Cambridge,ltla,2022-01-14,35_39,7,119,1815.4
E07000008,Cambridge,ltla,2022-01-14,40_44,16,90,1328.6
E07000008,Cambridge,ltla,2022-01-14,45_49,10,91,1381.9
E07000008,Cambridge,ltla,2022-01-14,50_54,5,60,873.4
E07000008,Cambridge,ltla,2022-01-14,55_59,4,41,644.8
E07000008,Cambridge,ltla,2022-01-14,60+,9,86,394.8
E07000008,Cambridge,ltla,2022-01-14,60_64,3,26,506.4
E07000008,Cambridge,ltla,2022-01-14,65_69,0,22,483.6
E07000008,Cambridge,ltla,2022-01-14,70_74,2,9,223.0
E07000008,Cambridge,ltla,2022-01-14,75_79,2,8,268.5
E07000008,Cambridge,ltla,2022-01-14,80_84,0,7,304.3
E07000008,Cambridge,ltla,2022-01-14,85_89,2,8,490.8
E07000008,Cambridge,ltla,2022-01-14,90+,0,6,520.4
E07000008,Cambridge,ltla,2022-01-14,unassigned,1,1,
E07000008,Cambridge,ltla,2022-01-13,00_04,16,66,958.5
E07000008,Cambridge,ltla,2022-01-13,00_59,219,1351,1308.1
E07000008,Cambridge,ltla,2022-01-13,05_09,29,133,1861.2
E07000008,Cambridge,ltla,2022-01-13,10_14,20,104,1514.7
E07000008,Cambridge,ltla,2022-01-13,15_19,18,108,1159.0
E07000008,Cambridge,ltla,2022-01-13,20_24,28,175,868.8
E07000008,Cambridge,ltla,2022-01-13,25_29,29,181,1452.1
E07000008,Cambridge,ltla,2022-01-13,30_34,28,171,2338.0
E07000008,Cambridge,ltla,2022-01-13,35_39,17,127,1937.5
E07000008,Cambridge,ltla,2022-01-13,40_44,14,88,1299.1
E07000008,Cambridge,ltla,2022-01-13,45_49,10,94,1427.5
E07000008,Cambridge,ltla,2022-01-13,50_54,6,62,902.5
E07000008,Cambridge,ltla,2022-01-13,55_59,4,42,660.5
E07000008,Cambridge,ltla,2022-01-13,60+,16,84,385.6
E07000008,Cambridge,ltla,2022-01-13,60_64,4,26,506.4
E07000008,Cambridge,ltla,2022-01-13,65_69,8,24,527.6
E07000008,Cambridge,ltla,2022-01-13,70_74,0,8,198.2
E07000008,Cambridge,ltla,2022-01-13,75_79,0,7,234.9
E07000008,Cambridge,ltla,2022-01-13,80_84,3,7,304.3
E07000008,Cambridge,ltla,2022-01-13,85_89,0,6,368.1
E07000008,Cambridge,ltla,2022-01-13,90+,1,6,520.4
E07000008,Cambridge,ltla,2022-01-13,unassigned,0,0,
E07000008,Cambridge,ltla,2022-01-12,00_04,9,52,755.2
E07000008,Cambridge,ltla,2022-01-12,00_59,219,1382,1338.1
E07000008,Cambridge,ltla,2022-01-12,05_09,19,113,1581.3
E07000008,Cambridge,ltla,2022-01-12,10_14,16,98,1427.3
E07000008,Cambridge,ltla,2022-01-12,15_19,23,109,1169.8
E07000008,Cambridge,ltla,2022-01-12,20_24,20,192,953.2
E07000008,Cambridge,ltla,2022-01-12,25_29,20,191,1532.3
E07000008,Cambridge,ltla,2022-01-12,30_34,30,178,2433.7
E07000008,Cambridge,ltla,2022-01-12,35_39,23,134,2044.2
E07000008,Cambridge,ltla,2022-01-12,40_44,18,96,1417.2
E07000008,Cambridge,ltla,2022-01-12,45_49,17,103,1564.2
E07000008,Cambridge,ltla,2022-01-12,50_54,17,70,1018.9
E07000008,Cambridge,ltla,2022-01-12,55_59,7,46,723.4
E07000008,Cambridge,ltla,2022-01-12,60+,15,88,404.0
E07000008,Cambridge,ltla,2022-01-12,60_64,5,28,545.4
E07000008,Cambridge,ltla,2022-01-12,65_69,4,23,505.6
E07000008,Cambridge,ltla,2022-01-12,70_74,2,12,297.3
E07000008,Cambridge,ltla,2022-01-12,75_79,1,10,335.6
E07000008,Cambridge,ltla,2022-01-12,80_84,2,4,173.9
E07000008,Cambridge,ltla,2022-01-12,85_89,1,6,368.1
E07000008,Cambridge,ltla,2022-01-12,90+,0,5,433.7
E07000008,Cambridge,ltla,2022-01-12,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-11,00_04,7,53,769.7
E07000008,Cambridge,ltla,2022-01-11,00_59,181,1442,1396.2
E07000008,Cambridge,ltla,2022-01-11,05_09,16,115,1609.3
E07000008,Cambridge,ltla,2022-01-11,10_14,12,106,1543.8
E07000008,Cambridge,ltla,2022-01-11,15_19,10,113,1212.7
E07000008,Cambridge,ltla,2022-01-11,20_24,27,217,1077.3
E07000008,Cambridge,ltla,2022-01-11,25_29,20,204,1636.6
E07000008,Cambridge,ltla,2022-01-11,30_34,21,182,2488.4
E07000008,Cambridge,ltla,2022-01-11,35_39,23,128,1952.7
E07000008,Cambridge,ltla,2022-01-11,40_44,8,107,1579.6
E07000008,Cambridge,ltla,2022-01-11,45_49,21,105,1594.5
E07000008,Cambridge,ltla,2022-01-11,50_54,6,65,946.1
E07000008,Cambridge,ltla,2022-01-11,55_59,10,47,739.1
E07000008,Cambridge,ltla,2022-01-11,60+,11,97,445.3
E07000008,Cambridge,ltla,2022-01-11,60_64,4,29,564.9
E07000008,Cambridge,ltla,2022-01-11,65_69,4,25,549.6
E07000008,Cambridge,ltla,2022-01-11,70_74,0,16,396.4
E07000008,Cambridge,ltla,2022-01-11,75_79,1,13,436.2
E07000008,Cambridge,ltla,2022-01-11,80_84,0,3,130.4
E07000008,Cambridge,ltla,2022-01-11,85_89,1,5,306.7
E07000008,Cambridge,ltla,2022-01-11,90+,1,6,520.4
E07000008,Cambridge,ltla,2022-01-11,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-10,00_04,14,54,784.2
E07000008,Cambridge,ltla,2022-01-10,00_59,244,1570,1520.1
E07000008,Cambridge,ltla,2022-01-10,05_09,31,117,1637.3
E07000008,Cambridge,ltla,2022-01-10,10_14,14,108,1573.0
E07000008,Cambridge,ltla,2022-01-10,15_19,22,130,1395.1
E07000008,Cambridge,ltla,2022-01-10,20_24,30,240,1191.5
E07000008,Cambridge,ltla,2022-01-10,25_29,26,232,1861.2
E07000008,Cambridge,ltla,2022-01-10,30_34,31,199,2720.8
E07000008,Cambridge,ltla,2022-01-10,35_39,29,133,2029.0
E07000008,Cambridge,ltla,2022-01-10,40_44,19,131,1933.9
E07000008,Cambridge,ltla,2022-01-10,45_49,14,103,1564.2
E07000008,Cambridge,ltla,2022-01-10,50_54,8,72,1048.0
E07000008,Cambridge,ltla,2022-01-10,55_59,6,51,802.0
E07000008,Cambridge,ltla,2022-01-10,60+,20,108,495.8
E07000008,Cambridge,ltla,2022-01-10,60_64,5,34,662.3
E07000008,Cambridge,ltla,2022-01-10,65_69,5,25,549.6
E07000008,Cambridge,ltla,2022-01-10,70_74,2,17,421.2
E07000008,Cambridge,ltla,2022-01-10,75_79,2,15,503.4
E07000008,Cambridge,ltla,2022-01-10,80_84,0,6,260.9
E07000008,Cambridge,ltla,2022-01-10,85_89,3,6,368.1
E07000008,Cambridge,ltla,2022-01-10,90+,3,5,433.7
E07000008,Cambridge,ltla,2022-01-10,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-09,00_04,10,44,639.0
E07000008,Cambridge,ltla,2022-01-09,00_59,171,1566,1516.3
E07000008,Cambridge,ltla,2022-01-09,05_09,19,100,1399.4
E07000008,Cambridge,ltla,2022-01-09,10_14,18,113,1645.8
E07000008,Cambridge,ltla,2022-01-09,15_19,8,127,1363.0
E07000008,Cambridge,ltla,2022-01-09,20_24,24,245,1216.3
E07000008,Cambridge,ltla,2022-01-09,25_29,27,250,2005.6
E07000008,Cambridge,ltla,2022-01-09,30_34,22,199,2720.8
E07000008,Cambridge,ltla,2022-01-09,35_39,10,121,1845.9
E07000008,Cambridge,ltla,2022-01-09,40_44,9,133,1963.4
E07000008,Cambridge,ltla,2022-01-09,45_49,8,105,1594.5
E07000008,Cambridge,ltla,2022-01-09,50_54,11,80,1164.5
E07000008,Cambridge,ltla,2022-01-09,55_59,5,49,770.6
E07000008,Cambridge,ltla,2022-01-09,60+,7,113,518.8
E07000008,Cambridge,ltla,2022-01-09,60_64,4,38,740.2
E07000008,Cambridge,ltla,2022-01-09,65_69,1,24,527.6
E07000008,Cambridge,ltla,2022-01-09,70_74,1,19,470.8
E07000008,Cambridge,ltla,2022-01-09,75_79,0,15,503.4
E07000008,Cambridge,ltla,2022-01-09,80_84,1,9,391.3
E07000008,Cambridge,ltla,2022-01-09,85_89,0,4,245.4
E07000008,Cambridge,ltla,2022-01-09,90+,0,4,346.9
E07000008,Cambridge,ltla,2022-01-09,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-08,00_04,7,42,609.9
E07000008,Cambridge,ltla,2022-01-08,00_59,147,1600,1549.2
E07000008,Cambridge,ltla,2022-01-08,05_09,10,91,1273.4
E07000008,Cambridge,ltla,2022-01-08,10_14,6,108,1573.0
E07000008,Cambridge,ltla,2022-01-08,15_19,16,130,1395.1
E07000008,Cambridge,ltla,2022-01-08,20_24,25,252,1251.1
E07000008,Cambridge,ltla,2022-01-08,25_29,28,253,2029.7
E07000008,Cambridge,ltla,2022-01-08,30_34,16,203,2775.5
E07000008,Cambridge,ltla,2022-01-08,35_39,10,126,1922.2
E07000008,Cambridge,ltla,2022-01-08,40_44,6,139,2052.0
E07000008,Cambridge,ltla,2022-01-08,45_49,11,113,1716.0
E07000008,Cambridge,ltla,2022-01-08,50_54,7,84,1222.7
E07000008,Cambridge,ltla,2022-01-08,55_59,5,59,927.8
E07000008,Cambridge,ltla,2022-01-08,60+,8,129,592.2
E07000008,Cambridge,ltla,2022-01-08,60_64,1,40,779.1
E07000008,Cambridge,ltla,2022-01-08,65_69,0,25,549.6
E07000008,Cambridge,ltla,2022-01-08,70_74,2,22,545.1
E07000008,Cambridge,ltla,2022-01-08,75_79,2,21,704.7
E07000008,Cambridge,ltla,2022-01-08,80_84,1,11,478.3
E07000008,Cambridge,ltla,2022-01-08,85_89,1,6,368.1
E07000008,Cambridge,ltla,2022-01-08,90+,1,4,346.9
E07000008,Cambridge,ltla,2022-01-08,unassigned,0,1,
E07000008,Cambridge,ltla,2022-01-07,00_04,3,36,522.8
E07000008,Cambridge,ltla,2022-01-07,00_59,170,1589,1538.5
E07000008,Cambridge,ltla,2022-01-07,05_09,9,90,1259.4
E07000008,Cambridge,ltla,2022-01-07,10_14,18,111,1616.7
E07000008,Cambridge,ltla,2022-01-07,15_19,11,129,1384.4
E07000008,Cambridge,ltla,2022-01-07,20_24,21,250,1241.1
E07000008,Cambridge,ltla,2022-01-07,25_29,31,245,1965.5
E07000008,Cambridge,ltla,2022-01-07,30_34,23,203,2775.5
E07000008,Cambridge,ltla,2022-01-07,35_39,15,128,1952.7
