areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E09000007,Camden,ltla,2022-01-22,50_54,15,68,413.0
E09000007,Camden,ltla,2022-01-22,55_59,8,54,392.2
E09000007,Camden,ltla,2022-01-22,60+,20,149,331.2
E09000007,Camden,ltla,2022-01-22,60_64,8,58,509.3
E09000007,Camden,ltla,2022-01-22,65_69,7,32,343.2
E09000007,Camden,ltla,2022-01-22,70_74,5,28,317.7
E09000007,Camden,ltla,2022-01-22,75_79,0,14,221.9
E09000007,Camden,ltla,2022-01-22,80_84,0,9,205.3
E09000007,Camden,ltla,2022-01-22,85_89,0,3,110.1
E09000007,Camden,ltla,2022-01-22,90+,0,5,244.6
E09000007,Camden,ltla,2022-01-22,unassigned,0,7,
E09000007,Camden,ltla,2022-01-21,00_04,9,111,783.1
E09000007,Camden,ltla,2022-01-21,00_59,246,1796,765.8
E09000007,Camden,ltla,2022-01-21,05_09,34,227,1389.7
E09000007,Camden,ltla,2022-01-21,10_14,23,150,983.7
E09000007,Camden,ltla,2022-01-21,15_19,23,150,957.0
E09000007,Camden,ltla,2022-01-21,20_24,24,199,831.5
E09000007,Camden,ltla,2022-01-21,25_29,31,207,679.7
E09000007,Camden,ltla,2022-01-21,30_34,16,163,565.8
E09000007,Camden,ltla,2022-01-21,35_39,33,180,786.4
E09000007,Camden,ltla,2022-01-21,40_44,24,175,910.5
E09000007,Camden,ltla,2022-01-21,45_49,12,117,666.5
E09000007,Camden,ltla,2022-01-21,50_54,7,65,394.8
E09000007,Camden,ltla,2022-01-21,55_59,10,52,377.6
E09000007,Camden,ltla,2022-01-21,60+,19,150,333.4
E09000007,Camden,ltla,2022-01-21,60_64,7,57,500.5
E09000007,Camden,ltla,2022-01-21,65_69,5,28,300.3
E09000007,Camden,ltla,2022-01-21,70_74,4,28,317.7
E09000007,Camden,ltla,2022-01-21,75_79,1,17,269.5
E09000007,Camden,ltla,2022-01-21,80_84,1,11,251.0
E09000007,Camden,ltla,2022-01-21,85_89,0,4,146.8
E09000007,Camden,ltla,2022-01-21,90+,1,5,244.6
E09000007,Camden,ltla,2022-01-21,unassigned,0,8,
E09000007,Camden,ltla,2022-01-20,00_04,16,120,846.6
E09000007,Camden,ltla,2022-01-20,00_59,249,1773,756.0
E09000007,Camden,ltla,2022-01-20,05_09,26,213,1304.0
E09000007,Camden,ltla,2022-01-20,10_14,19,155,1016.5
E09000007,Camden,ltla,2022-01-20,15_19,20,137,874.1
E09000007,Camden,ltla,2022-01-20,20_24,26,197,823.1
E09000007,Camden,ltla,2022-01-20,25_29,30,199,653.4
E09000007,Camden,ltla,2022-01-20,30_34,21,176,610.9
E09000007,Camden,ltla,2022-01-20,35_39,33,162,707.8
E09000007,Camden,ltla,2022-01-20,40_44,23,172,894.9
E09000007,Camden,ltla,2022-01-20,45_49,17,121,689.3
E09000007,Camden,ltla,2022-01-20,50_54,10,71,431.2
E09000007,Camden,ltla,2022-01-20,55_59,8,50,363.1
E09000007,Camden,ltla,2022-01-20,60+,28,157,349.0
E09000007,Camden,ltla,2022-01-20,60_64,18,61,535.6
E09000007,Camden,ltla,2022-01-20,65_69,2,27,289.5
E09000007,Camden,ltla,2022-01-20,70_74,2,29,329.0
E09000007,Camden,ltla,2022-01-20,75_79,4,17,269.5
E09000007,Camden,ltla,2022-01-20,80_84,1,12,273.8
E09000007,Camden,ltla,2022-01-20,85_89,0,7,257.0
E09000007,Camden,ltla,2022-01-20,90+,1,4,195.7
E09000007,Camden,ltla,2022-01-20,unassigned,1,8,
E09000007,Camden,ltla,2022-01-19,00_04,11,115,811.3
E09000007,Camden,ltla,2022-01-19,00_59,269,1767,753.4
E09000007,Camden,ltla,2022-01-19,05_09,26,207,1267.3
E09000007,Camden,ltla,2022-01-19,10_14,18,163,1068.9
E09000007,Camden,ltla,2022-01-19,15_19,22,142,906.0
E09000007,Camden,ltla,2022-01-19,20_24,40,201,839.8
E09000007,Camden,ltla,2022-01-19,25_29,36,192,630.4
E09000007,Camden,ltla,2022-01-19,30_34,25,184,638.7
E09000007,Camden,ltla,2022-01-19,35_39,27,155,677.2
E09000007,Camden,ltla,2022-01-19,40_44,31,170,884.4
E09000007,Camden,ltla,2022-01-19,45_49,21,120,683.6
E09000007,Camden,ltla,2022-01-19,50_54,8,70,425.2
E09000007,Camden,ltla,2022-01-19,55_59,4,48,348.6
E09000007,Camden,ltla,2022-01-19,60+,11,158,351.2
E09000007,Camden,ltla,2022-01-19,60_64,4,55,482.9
E09000007,Camden,ltla,2022-01-19,65_69,4,31,332.4
E09000007,Camden,ltla,2022-01-19,70_74,1,29,329.0
E09000007,Camden,ltla,2022-01-19,75_79,0,15,237.8
E09000007,Camden,ltla,2022-01-19,80_84,1,13,296.6
E09000007,Camden,ltla,2022-01-19,85_89,0,9,330.4
E09000007,Camden,ltla,2022-01-19,90+,1,6,293.5
E09000007,Camden,ltla,2022-01-19,unassigned,1,7,
E09000007,Camden,ltla,2022-01-18,00_04,16,120,846.6
E09000007,Camden,ltla,2022-01-18,00_59,283,1779,758.5
E09000007,Camden,ltla,2022-01-18,05_09,42,203,1242.8
E09000007,Camden,ltla,2022-01-18,10_14,23,163,1068.9
E09000007,Camden,ltla,2022-01-18,15_19,23,132,842.2
E09000007,Camden,ltla,2022-01-18,20_24,28,201,839.8
E09000007,Camden,ltla,2022-01-18,25_29,34,194,637.0
E09000007,Camden,ltla,2022-01-18,30_34,31,188,652.6
E09000007,Camden,ltla,2022-01-18,35_39,24,153,668.4
E09000007,Camden,ltla,2022-01-18,40_44,27,174,905.3
E09000007,Camden,ltla,2022-01-18,45_49,16,117,666.5
E09000007,Camden,ltla,2022-01-18,50_54,11,81,492.0
E09000007,Camden,ltla,2022-01-18,55_59,8,53,384.9
E09000007,Camden,ltla,2022-01-18,60+,21,177,393.4
E09000007,Camden,ltla,2022-01-18,60_64,3,63,553.2
E09000007,Camden,ltla,2022-01-18,65_69,4,37,396.8
E09000007,Camden,ltla,2022-01-18,70_74,9,31,351.7
E09000007,Camden,ltla,2022-01-18,75_79,3,17,269.5
E09000007,Camden,ltla,2022-01-18,80_84,0,14,319.4
E09000007,Camden,ltla,2022-01-18,85_89,1,10,367.1
E09000007,Camden,ltla,2022-01-18,90+,1,5,244.6
E09000007,Camden,ltla,2022-01-18,unassigned,2,6,
E09000007,Camden,ltla,2022-01-17,00_04,24,118,832.5
E09000007,Camden,ltla,2022-01-17,00_59,283,1797,766.2
E09000007,Camden,ltla,2022-01-17,05_09,42,174,1065.3
E09000007,Camden,ltla,2022-01-17,10_14,18,161,1055.8
E09000007,Camden,ltla,2022-01-17,15_19,26,142,906.0
E09000007,Camden,ltla,2022-01-17,20_24,33,217,906.7
E09000007,Camden,ltla,2022-01-17,25_29,30,203,666.6
E09000007,Camden,ltla,2022-01-17,30_34,29,191,663.0
E09000007,Camden,ltla,2022-01-17,35_39,19,153,668.4
E09000007,Camden,ltla,2022-01-17,40_44,26,172,894.9
E09000007,Camden,ltla,2022-01-17,45_49,14,122,695.0
E09000007,Camden,ltla,2022-01-17,50_54,15,86,522.4
E09000007,Camden,ltla,2022-01-17,55_59,7,58,421.2
E09000007,Camden,ltla,2022-01-17,60+,27,195,433.4
E09000007,Camden,ltla,2022-01-17,60_64,10,67,588.3
E09000007,Camden,ltla,2022-01-17,65_69,6,44,471.8
E09000007,Camden,ltla,2022-01-17,70_74,3,35,397.1
E09000007,Camden,ltla,2022-01-17,75_79,2,16,253.6
E09000007,Camden,ltla,2022-01-17,80_84,4,16,365.0
E09000007,Camden,ltla,2022-01-17,85_89,1,12,440.5
E09000007,Camden,ltla,2022-01-17,90+,1,5,244.6
E09000007,Camden,ltla,2022-01-17,unassigned,3,4,
E09000007,Camden,ltla,2022-01-16,00_04,18,105,740.8
E09000007,Camden,ltla,2022-01-16,00_59,227,1851,789.2
E09000007,Camden,ltla,2022-01-16,05_09,33,151,924.5
E09000007,Camden,ltla,2022-01-16,10_14,19,162,1062.4
E09000007,Camden,ltla,2022-01-16,15_19,18,132,842.2
E09000007,Camden,ltla,2022-01-16,20_24,24,225,940.1
E09000007,Camden,ltla,2022-01-16,25_29,20,227,745.4
E09000007,Camden,ltla,2022-01-16,30_34,19,205,711.6
E09000007,Camden,ltla,2022-01-16,35_39,24,176,768.9
E09000007,Camden,ltla,2022-01-16,40_44,23,181,941.7
E09000007,Camden,ltla,2022-01-16,45_49,18,126,717.7
E09000007,Camden,ltla,2022-01-16,50_54,2,87,528.4
E09000007,Camden,ltla,2022-01-16,55_59,9,74,537.4
E09000007,Camden,ltla,2022-01-16,60+,23,194,431.2
E09000007,Camden,ltla,2022-01-16,60_64,8,61,535.6
E09000007,Camden,ltla,2022-01-16,65_69,4,42,450.4
E09000007,Camden,ltla,2022-01-16,70_74,4,39,442.5
E09000007,Camden,ltla,2022-01-16,75_79,4,20,317.0
E09000007,Camden,ltla,2022-01-16,80_84,2,15,342.2
E09000007,Camden,ltla,2022-01-16,85_89,1,11,403.8
E09000007,Camden,ltla,2022-01-16,90+,0,6,293.5
E09000007,Camden,ltla,2022-01-16,unassigned,0,1,
E09000007,Camden,ltla,2022-01-15,00_04,17,98,691.4
E09000007,Camden,ltla,2022-01-15,00_59,239,1871,797.8
E09000007,Camden,ltla,2022-01-15,05_09,24,139,851.0
E09000007,Camden,ltla,2022-01-15,10_14,30,154,1009.9
E09000007,Camden,ltla,2022-01-15,15_19,18,140,893.2
E09000007,Camden,ltla,2022-01-15,20_24,24,234,977.7
E09000007,Camden,ltla,2022-01-15,25_29,26,238,781.5
E09000007,Camden,ltla,2022-01-15,30_34,22,217,753.2
E09000007,Camden,ltla,2022-01-15,35_39,20,174,760.2
E09000007,Camden,ltla,2022-01-15,40_44,21,177,920.9
E09000007,Camden,ltla,2022-01-15,45_49,19,119,677.9
E09000007,Camden,ltla,2022-01-15,50_54,12,99,601.3
E09000007,Camden,ltla,2022-01-15,55_59,6,82,595.5
E09000007,Camden,ltla,2022-01-15,60+,21,192,426.8
E09000007,Camden,ltla,2022-01-15,60_64,7,61,535.6
E09000007,Camden,ltla,2022-01-15,65_69,3,41,439.7
E09000007,Camden,ltla,2022-01-15,70_74,5,37,419.8
E09000007,Camden,ltla,2022-01-15,75_79,3,20,317.0
E09000007,Camden,ltla,2022-01-15,80_84,2,15,342.2
E09000007,Camden,ltla,2022-01-15,85_89,1,11,403.8
E09000007,Camden,ltla,2022-01-15,90+,0,7,342.5
E09000007,Camden,ltla,2022-01-15,unassigned,1,1,
E09000007,Camden,ltla,2022-01-14,00_04,18,89,627.9
E09000007,Camden,ltla,2022-01-14,00_59,223,1901,810.6
E09000007,Camden,ltla,2022-01-14,05_09,20,131,802.0
E09000007,Camden,ltla,2022-01-14,10_14,28,141,924.7
E09000007,Camden,ltla,2022-01-14,15_19,10,149,950.6
E09000007,Camden,ltla,2022-01-14,20_24,22,239,998.6
E09000007,Camden,ltla,2022-01-14,25_29,23,264,866.9
E09000007,Camden,ltla,2022-01-14,30_34,29,230,798.3
E09000007,Camden,ltla,2022-01-14,35_39,15,181,790.8
E09000007,Camden,ltla,2022-01-14,40_44,21,175,910.5
E09000007,Camden,ltla,2022-01-14,45_49,16,111,632.3
E09000007,Camden,ltla,2022-01-14,50_54,13,104,631.7
E09000007,Camden,ltla,2022-01-14,55_59,8,87,631.8
E09000007,Camden,ltla,2022-01-14,60+,26,188,417.9
E09000007,Camden,ltla,2022-01-14,60_64,11,60,526.8
E09000007,Camden,ltla,2022-01-14,65_69,4,42,450.4
E09000007,Camden,ltla,2022-01-14,70_74,5,33,374.4
E09000007,Camden,ltla,2022-01-14,75_79,1,20,317.0
E09000007,Camden,ltla,2022-01-14,80_84,2,15,342.2
E09000007,Camden,ltla,2022-01-14,85_89,3,10,367.1
E09000007,Camden,ltla,2022-01-14,90+,0,8,391.4
E09000007,Camden,ltla,2022-01-14,unassigned,0,1,
E09000007,Camden,ltla,2022-01-13,00_04,11,78,550.3
E09000007,Camden,ltla,2022-01-13,00_59,243,1995,850.6
E09000007,Camden,ltla,2022-01-13,05_09,20,133,814.3
E09000007,Camden,ltla,2022-01-13,10_14,27,121,793.5
E09000007,Camden,ltla,2022-01-13,15_19,25,157,1001.7
E09000007,Camden,ltla,2022-01-13,20_24,30,262,1094.7
E09000007,Camden,ltla,2022-01-13,25_29,23,299,981.8
E09000007,Camden,ltla,2022-01-13,30_34,29,245,850.4
E09000007,Camden,ltla,2022-01-13,35_39,26,200,873.8
E09000007,Camden,ltla,2022-01-13,40_44,21,175,910.5
E09000007,Camden,ltla,2022-01-13,45_49,16,115,655.1
E09000007,Camden,ltla,2022-01-13,50_54,9,115,698.5
E09000007,Camden,ltla,2022-01-13,55_59,6,95,689.9
E09000007,Camden,ltla,2022-01-13,60+,29,189,420.1
E09000007,Camden,ltla,2022-01-13,60_64,12,54,474.1
E09000007,Camden,ltla,2022-01-13,65_69,6,44,471.8
E09000007,Camden,ltla,2022-01-13,70_74,2,36,408.4
E09000007,Camden,ltla,2022-01-13,75_79,2,22,348.7
E09000007,Camden,ltla,2022-01-13,80_84,2,16,365.0
E09000007,Camden,ltla,2022-01-13,85_89,2,8,293.7
E09000007,Camden,ltla,2022-01-13,90+,3,9,440.3
E09000007,Camden,ltla,2022-01-13,unassigned,0,1,
E09000007,Camden,ltla,2022-01-12,00_04,16,78,550.3
E09000007,Camden,ltla,2022-01-12,00_59,281,2167,924.0
E09000007,Camden,ltla,2022-01-12,05_09,22,135,826.5
E09000007,Camden,ltla,2022-01-12,10_14,18,125,819.7
E09000007,Camden,ltla,2022-01-12,15_19,12,168,1071.8
E09000007,Camden,ltla,2022-01-12,20_24,40,281,1174.1
E09000007,Camden,ltla,2022-01-12,25_29,38,339,1113.1
E09000007,Camden,ltla,2022-01-12,30_34,29,279,968.4
E09000007,Camden,ltla,2022-01-12,35_39,25,216,943.7
E09000007,Camden,ltla,2022-01-12,40_44,35,189,983.3
E09000007,Camden,ltla,2022-01-12,45_49,18,126,717.7
E09000007,Camden,ltla,2022-01-12,50_54,19,131,795.7
E09000007,Camden,ltla,2022-01-12,55_59,9,100,726.2
E09000007,Camden,ltla,2022-01-12,60+,30,202,449.0
E09000007,Camden,ltla,2022-01-12,60_64,12,56,491.7
E09000007,Camden,ltla,2022-01-12,65_69,10,46,493.3
E09000007,Camden,ltla,2022-01-12,70_74,3,41,465.2
E09000007,Camden,ltla,2022-01-12,75_79,2,25,396.3
E09000007,Camden,ltla,2022-01-12,80_84,2,16,365.0
E09000007,Camden,ltla,2022-01-12,85_89,1,11,403.8
E09000007,Camden,ltla,2022-01-12,90+,0,7,342.5
E09000007,Camden,ltla,2022-01-12,unassigned,0,3,
E09000007,Camden,ltla,2022-01-11,00_04,14,69,486.8
E09000007,Camden,ltla,2022-01-11,00_59,301,2394,1020.8
E09000007,Camden,ltla,2022-01-11,05_09,13,144,881.6
E09000007,Camden,ltla,2022-01-11,10_14,21,144,944.3
E09000007,Camden,ltla,2022-01-11,15_19,33,195,1244.1
E09000007,Camden,ltla,2022-01-11,20_24,44,313,1307.8
E09000007,Camden,ltla,2022-01-11,25_29,43,371,1218.2
E09000007,Camden,ltla,2022-01-11,30_34,34,323,1121.1
E09000007,Camden,ltla,2022-01-11,35_39,24,249,1087.9
E09000007,Camden,ltla,2022-01-11,40_44,25,197,1024.9
E09000007,Camden,ltla,2022-01-11,45_49,21,144,820.3
E09000007,Camden,ltla,2022-01-11,50_54,16,132,801.7
E09000007,Camden,ltla,2022-01-11,55_59,13,113,820.6
E09000007,Camden,ltla,2022-01-11,60+,39,214,475.7
E09000007,Camden,ltla,2022-01-11,60_64,7,62,544.4
E09000007,Camden,ltla,2022-01-11,65_69,11,44,471.8
E09000007,Camden,ltla,2022-01-11,70_74,13,42,476.5
E09000007,Camden,ltla,2022-01-11,75_79,2,28,443.8
E09000007,Camden,ltla,2022-01-11,80_84,2,18,410.7
E09000007,Camden,ltla,2022-01-11,85_89,3,12,440.5
E09000007,Camden,ltla,2022-01-11,90+,1,8,391.4
E09000007,Camden,ltla,2022-01-11,unassigned,0,3,
E09000007,Camden,ltla,2022-01-10,00_04,11,64,451.5
E09000007,Camden,ltla,2022-01-10,00_59,337,2705,1153.4
E09000007,Camden,ltla,2022-01-10,05_09,19,151,924.5
E09000007,Camden,ltla,2022-01-10,10_14,19,149,977.1
E09000007,Camden,ltla,2022-01-10,15_19,16,213,1358.9
E09000007,Camden,ltla,2022-01-10,20_24,41,366,1529.3
E09000007,Camden,ltla,2022-01-10,25_29,54,434,1425.1
E09000007,Camden,ltla,2022-01-10,30_34,43,381,1322.5
E09000007,Camden,ltla,2022-01-10,35_39,42,278,1214.6
E09000007,Camden,ltla,2022-01-10,40_44,35,218,1134.2
E09000007,Camden,ltla,2022-01-10,45_49,18,171,974.1
E09000007,Camden,ltla,2022-01-10,50_54,16,158,959.7
E09000007,Camden,ltla,2022-01-10,55_59,23,122,886.0
E09000007,Camden,ltla,2022-01-10,60+,26,226,502.4
E09000007,Camden,ltla,2022-01-10,60_64,4,75,658.5
E09000007,Camden,ltla,2022-01-10,65_69,4,41,439.7
E09000007,Camden,ltla,2022-01-10,70_74,7,37,419.8
E09000007,Camden,ltla,2022-01-10,75_79,6,31,491.4
E09000007,Camden,ltla,2022-01-10,80_84,3,23,524.8
E09000007,Camden,ltla,2022-01-10,85_89,0,12,440.5
E09000007,Camden,ltla,2022-01-10,90+,2,7,342.5
E09000007,Camden,ltla,2022-01-10,unassigned,0,4,
E09000007,Camden,ltla,2022-01-09,00_04,11,61,430.4
E09000007,Camden,ltla,2022-01-09,00_59,247,2866,1222.0
E09000007,Camden,ltla,2022-01-09,05_09,21,155,948.9
E09000007,Camden,ltla,2022-01-09,10_14,11,149,977.1
E09000007,Camden,ltla,2022-01-09,15_19,26,225,1435.5
E09000007,Camden,ltla,2022-01-09,20_24,33,405,1692.2
E09000007,Camden,ltla,2022-01-09,25_29,31,472,1549.8
E09000007,Camden,ltla,2022-01-09,30_34,31,420,1457.8
E09000007,Camden,ltla,2022-01-09,35_39,22,280,1223.3
E09000007,Camden,ltla,2022-01-09,40_44,19,223,1160.2
E09000007,Camden,ltla,2022-01-09,45_49,11,178,1014.0
E09000007,Camden,ltla,2022-01-09,50_54,14,171,1038.6
E09000007,Camden,ltla,2022-01-09,55_59,17,127,922.3
E09000007,Camden,ltla,2022-01-09,60+,21,254,564.6
E09000007,Camden,ltla,2022-01-09,60_64,8,94,825.4
E09000007,Camden,ltla,2022-01-09,65_69,3,46,493.3
E09000007,Camden,ltla,2022-01-09,70_74,2,37,419.8
E09000007,Camden,ltla,2022-01-09,75_79,4,36,570.6
E09000007,Camden,ltla,2022-01-09,80_84,2,22,501.9
E09000007,Camden,ltla,2022-01-09,85_89,1,13,477.2
E09000007,Camden,ltla,2022-01-09,90+,1,6,293.5
E09000007,Camden,ltla,2022-01-09,unassigned,0,4,
E09000007,Camden,ltla,2022-01-08,00_04,8,59,416.3
E09000007,Camden,ltla,2022-01-08,00_59,269,2996,1277.5
E09000007,Camden,ltla,2022-01-08,05_09,16,149,912.2
E09000007,Camden,ltla,2022-01-08,10_14,17,158,1036.1
E09000007,Camden,ltla,2022-01-08,15_19,27,220,1403.6
E09000007,Camden,ltla,2022-01-08,20_24,29,426,1780.0
E09000007,Camden,ltla,2022-01-08,25_29,52,509,1671.3
E09000007,Camden,ltla,2022-01-08,30_34,35,444,1541.1
E09000007,Camden,ltla,2022-01-08,35_39,27,291,1271.4
E09000007,Camden,ltla,2022-01-08,40_44,19,231,1201.8
E09000007,Camden,ltla,2022-01-08,45_49,11,200,1139.3
E09000007,Camden,ltla,2022-01-08,50_54,17,183,1111.5
E09000007,Camden,ltla,2022-01-08,55_59,11,126,915.0
E09000007,Camden,ltla,2022-01-08,60+,17,271,602.4
E09000007,Camden,ltla,2022-01-08,60_64,6,101,886.8
E09000007,Camden,ltla,2022-01-08,65_69,4,50,536.2
E09000007,Camden,ltla,2022-01-08,70_74,1,38,431.1
E09000007,Camden,ltla,2022-01-08,75_79,3,35,554.8
E09000007,Camden,ltla,2022-01-08,80_84,2,25,570.4
E09000007,Camden,ltla,2022-01-08,85_89,0,16,587.4
E09000007,Camden,ltla,2022-01-08,90+,1,6,293.5
E09000007,Camden,ltla,2022-01-08,unassigned,1,4,
E09000007,Camden,ltla,2022-01-07,00_04,7,53,373.9
E09000007,Camden,ltla,2022-01-07,00_59,317,2933,1250.6
E09000007,Camden,ltla,2022-01-07,05_09,22,142,869.4
E09000007,Camden,ltla,2022-01-07,10_14,8,147,964.0
E09000007,Camden,ltla,2022-01-07,15_19,18,206,1314.3
E09000007,Camden,ltla,2022-01-07,20_24,45,424,1771.6
E09000007,Camden,ltla,2022-01-07,25_29,58,497,1631.9
E09000007,Camden,ltla,2022-01-07,30_34,44,435,1509.9
E09000007,Camden,ltla,2022-01-07,35_39,34,281,1227.7
E09000007,Camden,ltla,2022-01-07,40_44,21,235,1222.6
E09000007,Camden,ltla,2022-01-07,45_49,20,203,1156.4
E09000007,Camden,ltla,2022-01-07,50_54,24,186,1129.7
E09000007,Camden,ltla,2022-01-07,55_59,16,124,900.5
E09000007,Camden,ltla,2022-01-07,60+,27,286,635.7
E09000007,Camden,ltla,2022-01-07,60_64,5,106,930.7
E09000007,Camden,ltla,2022-01-07,65_69,6,54,579.1
E09000007,Camden,ltla,2022-01-07,70_74,8,41,465.2
E09000007,Camden,ltla,2022-01-07,75_79,3,36,570.6
E09000007,Camden,ltla,2022-01-07,80_84,3,25,570.4
E09000007,Camden,ltla,2022-01-07,85_89,1,18,660.8
E09000007,Camden,ltla,2022-01-07,90+,1,6,293.5
E09000007,Camden,ltla,2022-01-07,unassigned,0,3,
E09000007,Camden,ltla,2022-01-06,00_04,11,51,359.8
E09000007,Camden,ltla,2022-01-06,00_59,415,2952,1258.7
E09000007,Camden,ltla,2022-01-06,05_09,22,134,820.4
E09000007,Camden,ltla,2022-01-06,10_14,31,149,977.1
E09000007,Camden,ltla,2022-01-06,15_19,36,207,1320.7
E09000007,Camden,ltla,2022-01-06,20_24,49,421,1759.1
E09000007,Camden,ltla,2022-01-06,25_29,63,508,1668.0
E09000007,Camden,ltla,2022-01-06,30_34,63,434,1506.4
E09000007,Camden,ltla,2022-01-06,35_39,42,280,1223.3
E09000007,Camden,ltla,2022-01-06,40_44,35,242,1259.0
E09000007,Camden,ltla,2022-01-06,45_49,27,208,1184.8
E09000007,Camden,ltla,2022-01-06,50_54,25,192,1166.2
E09000007,Camden,ltla,2022-01-06,55_59,11,126,915.0
E09000007,Camden,ltla,2022-01-06,60+,42,301,669.1
E09000007,Camden,ltla,2022-01-06,60_64,14,115,1009.7
E09000007,Camden,ltla,2022-01-06,65_69,8,54,579.1
